network_condition,website,time_seconds,CacheV2LoadTester,ClassicLoadTester,enhancement
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnet,21600,638,499,-0.2785571142284569
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnet,86400,627,300017,0.9979101184266225
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnet,604800,628,300020,0.9979068062129192
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnet,31622400,673,300020,0.9977568162122525
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnn,60,667,7101,0.9060695676665258
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnn,3600,8675,6019,-0.44126931383950824
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnn,21600,607,6085,0.9002465078060805
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnn,86400,629,495,-0.27070707070707073
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnn,604800,666,7884,0.9155251141552512
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/cnn,31622400,6023,6171,0.023983146977799383
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinbase,60,2647,11612,0.7720461591457113
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinbase,3600,654,505,-0.29504950495049503
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinbase,21600,655,15956,0.9589496114314364
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinbase,86400,637,513,-0.24171539961013644
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinbase,604800,635,500,-0.27
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinbase,31622400,500,10555,0.9526290857413549
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coingecko,60,21717,1172,-17.52986348122867
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coingecko,3600,18290,652,-27.052147239263803
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coingecko,21600,2277,506,-3.5
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coingecko,86400,16793,532,-30.56578947368421
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coingecko,604800,1308,529,-1.4725897920604916
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coingecko,31622400,12001,16077,0.2535298874168066
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinmarketcap,60,1389,21912,0.9366100766703176
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinmarketcap,3600,700,2498,0.7197758206565252
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinmarketcap,21600,664,13309,0.9501089488316177
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinmarketcap,86400,775,1791,0.5672808486878839
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinmarketcap,604800,607,514,-0.18093385214007782
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/coinmarketcap,31622400,801,19300,0.9584974093264249
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/collinsdictionary,60,2678,580,-3.617241379310345
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/collinsdictionary,3600,757,579,-0.307426597582038
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/collinsdictionary,21600,914,9646,0.9052456976985279
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/collinsdictionary,86400,823,9491,0.9132862712042988
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/collinsdictionary,604800,781,924,0.15476190476190477
"(latency: 200, download: 1048576, upload: 1048576)",http://localhost:8080/collinsdictionary,31622400,698,639,-0.09233176838810642
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/1177,60,52328,52337,0.00017196247396679214
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/1177,3600,52337,52337,0.0
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/1177,21600,52336,52327,-0.0001719953370153076
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/1177,86400,1031,52331,0.9802984846458123
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/1177,604800,52329,52335,0.00011464603038119805
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/1177,31622400,1029,1036,0.006756756756756757
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/16personalities,60,1057,1051,-0.005708848715509039
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/16personalities,3600,1017,1046,0.027724665391969407
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/16personalities,21600,1059,1048,-0.01049618320610687
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/16personalities,86400,981,1051,0.06660323501427212
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/16personalities,604800,1025,1049,0.022878932316491896
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/16personalities,31622400,1019,1052,0.03136882129277566
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/20minutes,60,6080,6398,0.04970303219756174
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/20minutes,3600,6199,6004,-0.032478347768154565
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/20minutes,21600,7474,6180,-0.20938511326860842
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/20minutes,86400,7720,6187,-0.2477775981897527
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/20minutes,604800,6027,1279,-3.712275215011728
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/20minutes,31622400,6224,6193,-0.00500565154206362
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/24h.com,60,31651,42102,0.24823048786280938
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/24h.com,3600,13344,41632,0.6794773251345119
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/24h.com,21600,41473,31611,-0.31198000695960265
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/24h.com,86400,13433,41095,0.6731232510037718
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/24h.com,604800,41488,41394,-0.0022708605111851957
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/24h.com,31622400,4308,42125,0.8977329376854599
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/3bmeteo,60,4575,4146,-0.10347322720694646
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/3bmeteo,3600,5517,4040,-0.3655940594059406
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/3bmeteo,21600,3680,3857,0.04589058854031631
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/3bmeteo,86400,31082,5229,-4.944157582711799
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/3bmeteo,604800,2529,8996,0.7188750555802579
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/3bmeteo,31622400,5458,3711,-0.47076259768256534
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abc,60,68088,65405,-0.04102132864459904
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abc,3600,68102,66773,-0.019903254309376544
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abc,21600,68434,66932,-0.022440686069443615
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abc,86400,66997,5270,-11.712903225806452
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abc,604800,69580,66329,-0.04901325212199792
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abc,31622400,67136,65632,-0.022915650901999023
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abril.com,60,430,436,0.013761467889908258
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abril.com,3600,433,435,0.004597701149425287
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abril.com,21600,432,431,-0.002320185614849188
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abril.com,86400,433,432,-0.0023148148148148147
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abril.com,604800,432,435,0.006896551724137931
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/abril.com,31622400,432,432,0.0
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,60,122266,113230,-0.07980217256910713
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,3600,122258,122344,0.0007029359837834303
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,21600,122265,122268,2.4536264599077437e-05
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,86400,122267,122389,0.0009968216097851932
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,604800,122312,122387,0.0006128101840881793
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/accuweather,31622400,127065,122387,-0.03822301388219337
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,60,21469,11461,-0.8732222319169357
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,3600,6806,7556,0.09925886712546321
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,21600,6536,7244,0.097736057426836
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,86400,6753,6731,-0.0032684593671074135
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,604800,7025,6882,-0.02077884335948852
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/acibadem.com,31622400,6906,30624,0.7744905956112853
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/action,60,4410,5005,0.11888111888111888
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/action,3600,3101,3309,0.06285886974916893
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/action,21600,3650,3280,-0.11280487804878049
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/action,86400,2982,3269,0.08779443254817987
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/action,604800,3609,3206,-0.12570180910792264
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/action,31622400,2968,3493,0.15030060120240482
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/adac,60,95196,95329,0.0013951683118463426
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/adac,3600,86969,95534,0.08965394519228756
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/adac,21600,2103,2255,0.06740576496674058
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/adac,86400,1913,87777,0.9782061360037367
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/adac,604800,95317,91707,-0.039364497802784955
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/adac,31622400,95361,1886,-49.562566277836694
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,60,11898,10363,-0.14812313036765415
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,3600,14486,11933,-0.21394452359004443
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,21600,10536,13155,0.1990877993158495
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,86400,13322,18069,0.26271514749017655
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,604800,15336,11483,-0.3355394931638074
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aemet,31622400,12653,10476,-0.20780832378770522
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,60,12594,12638,0.003481563538534578
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,3600,12892,11465,-0.12446576537287396
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,21600,12323,12288,-0.0028483072916666665
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,86400,12548,12892,0.026683214396524976
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,604800,14491,11869,-0.22091161850197996
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/aftonbladet,31622400,13099,13448,0.025951814396192742
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,60,141831,165188,0.14139646947720175
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,3600,100412,211939,0.5262221676991965
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,21600,137529,272528,0.4953582751130159
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,86400,230281,221432,-0.03996260703060082
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,604800,2383,184083,0.9870547524757853
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/agoda,31622400,2102,258149,0.9918574156785422
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,60,17821,14848,-0.20022898706896552
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,3600,100842,12734,-6.919114182503534
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,21600,106233,12281,-7.6501913524957255
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,86400,14172,104805,0.864777443824245
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,604800,19485,13707,-0.42153644123440576
"(latency: 200, download: 20971520, upload: 20971520)",http://localhost:8080/airbnb,31622400,14233,18137,0.2152505927110327
